"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"3246562","2018-04-25 08:14:49","1601326","3.0900","183","110","A","5","<p>Dysfunction in which dopamine pathway is thought to cause the positive symptoms of schizophrenia?</p>","<p>Hyperactivation in the mesolimbic tract</p>","<p>Hypoactivation in the mesolimbic tract</p>","<p>Hyperactivation in the mesocortical tract</p>","<p>Hypoactivation in the mesolcortical tract</p>","<p>Hypoactivation in the nigrostriatal tract</p>","<p>Mesolimbic pathway= from the ventral tegmental area (VTA) to the nucleus accumbens, hypothalamus, amygdala and hippocampus. Excessive activation of this pathway (i.e. too much dopamine)- particularly hyperactivation of the D2 receptors in the mesolimbic pathway- results in the positive symptoms associated with schizophrenia.</p><p>Positive symptoms of schizophrenia = pathological by their presence, i.e; hallucination, delusions, thought disorder, bodily movements, insight (the lack of).</p><p>&nbsp;</p><p>Hypoactivation of the mesocortical pathway (particularly underactivation of D1 receptors)= negative symptoms associated with schizophrenia-&nbsp; the 5 A's; affective flattening, alogia, anhedonia, avoliation/apathy, attention (poor).&nbsp;</p><p>&nbsp;</p><p>The nigrostriatal (substantia nigra) dopaminergic pathway is unaffected in schizophrenics.</p><p>Neuronal loss in the substantia nigra is associated with Parkinson's</p>","case 12, Psychology, neurology, neurotransmitter"
"3247982","2018-04-26 01:24:39","1604260","2.8200","165","114","B","5","<p>In appetite&nbsp;control, the reward circuitry modifies food intake. The prefrontal cortex, the hippocampus and what other brain area&nbsp;is involved?</p>","<p>edinger westphal&nbsp;nucleus</p>","<p>nucleus accumbens</p>","<p>broca area</p>","<p>wernicke's area</p>","<p>temporal lobe</p>","","case 12"
"3248004","2018-04-26 01:44:10","1604260","2.8100","162","109","D","4","<p>You see a friend who has been diagnosed with a lateral hypothalamus lesion about 3 months ago. She looks very different now than what she did last time. What affect will this lateral hypothalamus lesion have on the weight and appetite of your friend?</p>","<p>obesity even though she does stop eating when she is full. She retains a lot of weight even if she tries to lose weight</p>","<p>She has put weight on and is now obese because she doesn't have the signal to tell her to stop eating (fullness signal)</p>","<p>Although she is hungry and eats she cannot put weight on as she has increased metabolic demand</p>","<p>She will look thin as she does not have the signal to tell her that she is hungry</p>","","<p>the hunger signal is in the lateral hypothalamus and therefore if she has a lesion there, she does not know that she is hungry and therefore loses a lot of weight.&nbsp;</p><p>If the lesion was in her middle- lower hypothalamus, she would be obese due to the absence of the satiety/fullness signal.&nbsp;</p><p>&nbsp;</p><p>the hypothalamus feeds these signals into the nucleus accumbens, PFC and hippocampus.&nbsp;</p>","case 12"
"3249603","2018-04-26 22:46:49","1604260","2.9400","167","110","E","5","<p>Glutamate is the main excitatory neurotransmitter of the CNS whereas GABA is the main inhibitory neurotransmitter.&nbsp;</p><p>&nbsp;</p><p>Although they have opposite effects, they are derived in the same way.&nbsp;</p><p>&nbsp;</p><p>What are glutamate and GABA derived from?&nbsp;</p>","<p>tryptophan</p>","<p>Phenylalanine</p>","<p>Dopamine</p>","<p>L-DOPA</p>","<p>Glucose</p>","<p>Both are derived from glucose within the brain. Glutamate cannot cross the blood brain barrier.&nbsp;</p><p>&nbsp;</p><p>GABA is formed from decarboxylation of L glutamate.&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","case 12"
"3249610","2018-04-26 22:50:32","1604260","2.9200","167","118","C","5","<p>What does the abnormally high cAMP from using opiates cause?</p>","<p>psychotic symptoms</p>","<p>decreased withdrawal symptoms</p>","<p>increased tolerance and withdrawal</p>","<p>depressive symptoms</p>","<p>mania</p>","<p>opiates act on mu opioid receptors which cause decreased presynaptic neurotransmitter release through cAMP production. Functional changes in cAMP pathway with repeated exposure causes adenylyl cyclase and PKA for the gradual recovery of cAMP. The abnormally high cAMP contributes to tolerance and withdrawal.&nbsp;</p>","case 12"
"3249619","2018-04-26 22:54:01","1604260","2.3300","167","112","B","4","<p>what does the chemical hypothesis of depression state?</p>","<p>that decreased levels of dopamine, serotonin and noradrenaline cause depression</p>","<p>that impaired function of particular molecules e.g. SNPs on chromosome 11 increase chances of depression</p>","<p>that depression is due to impaired neuronal activity</p>","<p>that depression happens by chance and there is no explaination</p>","","","case 12"
"3249642","2018-04-26 23:09:07","1604260","2.9900","180","113","B","5","<p>In clinic you see a 20 year old man who has schizophrenia.</p><p>&nbsp;</p><p>He seems much better regarding his psychotic symptoms however you notice that he his twitching uncontrollably, is drinking lots of water during the consultation and he&nbsp;tells you that he has not opened his bowels for a week.&nbsp;</p><p>&nbsp;</p><p>From the choices below, what is going on with your patient?</p>","<p>anxiety due to the new medication</p>","<p>side effect of conventional antipsychotic drugs e.g. chlorpromazine&nbsp;</p>","<p>viral illness happens to be the same time as the schizophrenia</p>","<p>parkinson's disease</p>","<p>manic episode</p>","<p>ADR of conventional antipsychotics are acute dystonia and tardive dyskinesia which resemble Parkinson's&nbsp;disease. Also, dry mouth, blurred vision, urinary retention and constipation.&nbsp;</p><p>&nbsp;</p><p>Conventional antipsychotics target dopamine receptors in order to reduce the positive symptoms of schizophrenia (hallucinations etc). Dopamine receptor antagonists. However, due to the blockage of the dopamine D2 receptors of extrapyramidal motor systems, the dystonia and tardive dyskinesia occur.&nbsp;</p><p>&nbsp;</p><p>chlorpromazine targets both D1 and D2 receptors meaning that positive symptoms get better as it is the D2 mesolimbic system that is hyperactive, but the negative symptoms get worse as the D1 mesocortical system is already hypoactive meaning that the drug will make the already hypoactive system even more so.</p><p>&nbsp;</p><p>haloperidol is more selective for D2 receptors and therefore doesn't cause the worsening of the depressive (negative) symptoms.&nbsp;</p>","case 12"
"3249756","2018-04-27 00:20:36","1601684","3.0100","212","146","C","5","<p>You awake this morning hungry, thirsty and with an almighty headache after a night of alcohol debauchery post Varsity. This headache is unlike anything you've experienced before and you start to worry that this is more than a hang over. Being the hypochondriac you are, you think of all the causes of raised inter-cranial pressure and wonder whether there is a blockage between your 3rd and 4th ventricles causing a build up of CSF. If so, what <strong>structure</strong> is being blocked?&nbsp;</p><p><img src=""http://images2.fanpop.com/images/photos/6800000/The-Hangover-Trailer-the-hangover-6895791-1920-800.jpg"" alt="""" width=""353"" height=""147"" /><img src=""http://cdn-static.denofgeek.com/sites/denofgeek/files/styles/main_wide/public/2016/09/big_trouble.jpg?itok=0DeO6YsD"" alt="""" width=""260"" height=""146"" />&nbsp;</p>","<p>Choroid plexus</p>","<p>Intreventricular foramen</p>","<p>Cerebral aqueduct&nbsp;</p>","<p>Arachnoid villi&nbsp;</p>","<p>Tentorial membrane</p>","<p><img src=""http://cdn1.teachmeseries.com/tmanatomy/wp-content/uploads/20171222214752/Surface-Anatomy-of-the-Ventricular-System.jpg"" alt="""" width=""440"" height=""200"" />&nbsp;<img src=""https://i.pinimg.com/originals/c8/5a/c9/c85ac9211e2b268fc0cf4c93bb3ca891.jpg"" alt="""" width=""254"" height=""203"" /></p>","Neuroanatomy, case 6 revision, Case 16"
"3249837","2018-04-27 01:12:36","1604260","2.8600","173","115","D","5","<p>What is the active ingredient in St John's Wort which is a drug used in mild depression?</p>","<p>metformin</p>","<p>adrenaline</p>","<p>endorphin</p>","<p>hyperforin</p>","<p>serotonin</p>","<p>Hyperforin is the active ingredient in St John's Wort. It is used for mild depression.&nbsp;</p><p>&nbsp;</p><p>SIDE EFFECT- can induce drug metabolising enzymes e.g. oral contraception. contraception will be metabolised quicker than intended due to the induction of the enzymes.&nbsp;</p>","case 12"
"3249857","2018-04-27 01:28:53","1601684","2.9900","208","149","C","5","<p>A patient presents with vertebro-basilar insufficiency. Which of the following structures is most likely to have been impacted?&nbsp;</p>","<p>Frontal lobe</p>","<p>Parietal lobe</p>","<p>Occipital lobe</p>","<p>Temporal lobe</p>","<p>Optic nerve</p>","<p>The vertebro-basilar system is response for the blood supply to the base of the brain. Structures supplied include: cerebellum, brain stem, occipital lobe. For more:</p><p>&nbsp;</p><p>http://www.neuroanatomy.ca/flex_labs/VB_System/story_html5.html</p>","Neuroanatomy, Case 16"
"3250061","2018-04-27 03:31:07","1604358","2.9300","184","122","D","4","<p>There are many different types of antidepressants, many of them causing side effects such as a dry mouth, constipation and drowsiness. Which atypical antidepressants does NOT cause weight gain and does NOT interfere with sexual function?</p>","<p>Fluovoxamine</p>","<p>Fluoxetine</p>","<p>Citalopram</p>","<p>Buproprion</p>","","<p>A,B and C are all SSRIs, the side of effects of which include sexual dysfunction, weight gain and N+V. Buproprion, however, is an atypical antidepressants whose side effects include dry mouth, sweating and potentially seizures, but does NOT cause weight gain or sexual dysfunction.&nbsp;</p>","Case 12"
"3250066","2018-04-27 03:39:57","1604358","2.8400","161","106","B","5","<p>Some patients choose to use herbal remedies, such as St Johns Wort, to treat mild depression. What is the chemical in St John's Wort which acts as an anti-depressant?</p>","<p>adaptogen&nbsp;</p>","<p>Hyperforin&nbsp;</p>","<p>fluoxetine</p>","<p>bupropion</p>","<p>mirtazapine</p>","","Case 12"
"3250074","2018-04-27 00:41:58","1423106","2.9500","222","148","E","5","<p>What increases the GFR?</p>","<p>Sympathetic Innervation&nbsp;</p>","<p>Adenosine</p>","<p>ADH</p>","<p>Angiotensin II</p>","<p>ANP</p>","<p>The hormone atrial natriuretic peptide (ANP) is a factor that can increase GFR</p><p>Adenosine is released from the macula densa to signal to the juxta-glomerulus to decrease GFR.</p><p>&nbsp;</p><p><img class=""irc_mi"" style=""margin-top: 0px;"" src=""http://slideplayer.com/10234987/34/images/30/3.+Hormonal+Regulation+of+GFR.jpg"" alt=""Image result for anp increases gfr"" width=""471"" height=""353"" /></p>","Kidneys, Case 15"
"3250165","2018-04-27 05:41:13","1601684","3.2100","234","146","C","5","<p>A patient comes to A and E having had a vicious blow to the pterion of the skull. During your neurological examination of the patient you notice that patient vital signs begin to change. The patient becomes hypertensive, bradycardiac and exhibits irregular respiratory rate. Noting this as Cushing's triad, you decide to send to radiology for imaging and refer to neurosurgery. The radiological findings produce this image. What is the most likely diagnosis and what was the most likely modality used?</p><p><img src=""https://images.radiopaedia.org/images/11811182/a3d8082d6b34405d5ba66ead0bc776_gallery.jpg"" alt="""" width=""214"" height=""214"" />&nbsp;<img src=""https://ukuleleclub.org/wp-content/uploads/2014/03/maxwells.jpg"" alt="""" width=""159"" height=""215"" /></p>","<p>MRI scan of a subdural haematoma</p>","<p>CT scan of a subdural haematoma</p>","<p>CT scan of a epidural haematoma</p>","<p>MRI of a epidural haematoma</p>","<p>Xray of a subarachnoid haematoma</p>","<p>Typically lentiform (lens-shaped, biconvex, lemon-shaped) and do not cross sutures as the periosteum crosses through the suture continuous with the outer periosteal layer. Hence epi/extradural haematoma.&nbsp;</p><p>This is also a CT scan. In a CT scan, denser objects appear brighter. Bones and acute blood appear bright, whereas softer tissue appears dark. CT scans are far quicker to arrange in an emergency situation. They are also highly sensitive at picking up acute bleeds such as in this image. For more information:</p><p>&nbsp;</p><p>https://radiopaedia.org/articles/extradural-haematoma-vs-subdural-haematoma</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","Neuroanatomy, Case 16, neurology"
"3250195","2018-04-27 06:20:29","1606438","3.1200","228","146","C","5","<p>You are a GP that has just moved to a new area. You meet your first patient, Grace McCartney, a 35 year old single mother who brings in her 2 year old son, Lionel.</p><p>&nbsp;</p><p>Grace mentioned during your consultation that she believes that Lionel may have problems with his sense of sight, as he continuously finds it difficult to find his toys and walk through her house. She also mentions that he does not respond when she calls his name.</p><p>&nbsp;</p><p>Later in your history, you find out that Grace contracted Rubella during her pregnancy.</p><p>&nbsp;</p><p>What other issue do you think Lionel may be at high risk for?<br />(Note, which of the following would be the most significant?)</p><p>&nbsp;</p><p>&nbsp;</p>","<p>Asthma</p>","<p>Hypogonadism</p>","<p>Congental Heart Disease</p>","<p>Cancer</p>","<p>Haemophilia</p>","<p>Here, the question draws you to consider Congential Rubella Syndrome.The classic triad of symptoms include:<br /><br />Sensorineuronal Hearing Loss</p><p>Eye Abnormalities (cataracts, glaucoma)</p><p>Congenital Heart Disease</p><p>&nbsp;</p><p>Other associated issues occur at a later onset: DM2, Mental retardation, bladder and bowel incontinence, thyroid malfunction etc...</p>","Complications in pregnancy, Pregnancy, Case 9, Child development"
"3251100","2018-04-27 22:06:54","1604358","2.9300","177","121","D","4","<p>Some people take illegal recreational drugs to effect the body and mind. Some of these drugs can be classified as either a <strong>psychotomimetic</strong> or a <strong>psychomotor</strong> drug. Which of the following is a <strong>psychomotor</strong> drug?</p>","<p>MDMA (ecstasy)</p>","<p>Cannabis</p>","<p>LSD</p>","<p>Amphetamine&nbsp;</p>","","<p>Amphetamine (answer D), as well as cocaine, are <strong>psychomotor</strong> drugs. The effects of psychomotor drugs are to increase motor activity and to cause excitement/euphoria.</p><p>&nbsp;</p><p>The remaining answers (A,B and C), are&nbsp;<strong>psychotomimetic&nbsp;</strong>drugs. The effects of psychotomimetic drugs are to create profound changes in though patterns and mood.&nbsp;</p>","Case 12"
"3251181","2018-04-27 23:27:13","1503816","2.9400","179","119","A","5","<p>Dr C. Zome is examining a karyotype for a child who potentially has Down's syndrome. He observes that each chromosome has a site of constriction. This is where the two sister chromosomes join during cell division, and where the chromosome joins to the spindle, therefore it is essential for cell division.</p><p>&nbsp;</p><p>What is the name of this area of constriction?&nbsp;</p>","<p>Centromere</p>","<p>Dark Band</p>","<p>Light band</p>","<p>P Arm</p>","<p>Telomere</p>","<p>The correct answer is C.</p><p>&nbsp;</p><p><img style=""background-color: transparent; border-image-outset: 0; border-image-repeat: stretch; border-image-slice: 100%; border-image-source: none; border-image-width: 1; color: #000000; cursor: default; font-family: arial,helvetica,sans-serif; font-size: 15px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; outline-color: #000000; outline-style: solid; outline-width: 1px; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px; border-width: 0px; border-color: #000000; border-style: none;"" src=""../images/view.php?file=277081"" alt=""no description"" width=""584"" height=""459"" /></p><p>&nbsp;</p><p>Human chromosomes are classified into three types depending on the position of the centromere during metaphase:</p><ul><li>Metacentric - the centromere is in the very centre of the chromosome so each arm of the chromosome is the same length (e.g. Chromosomes 6-12 and X)</li><li>Sub-Metacentric - the centromere is off centre in the chromosome so the arms are slightly different lengths (e.g. Chromosome 1). The short arm is the p arm and the long arm is the q arm.</li><li>Acrocentric - the centromere is very close to one end (e.g. Chromosomes 14, 21 and Y)</li></ul>","Karyotypes, case 7, Chromosomal abnormalities"
"3251196","2018-04-27 23:39:59","1503816","2.9600","178","112","B","5","<p>Sarah is a 37 year old primagravida who is at her 14th week of pregnancy. She recently had her combined test, which involves ultrasound for nuchal translucency and blood tests for free&nbsp;&beta;-hCG and PAPP-A, and has received an 'increased risk' result for Down's syndrome.</p><p>&nbsp;</p><p>Sarah decides to have Amniocentisis and a metaphase karyotype is produced. The karyotype is 47, XX, +21.</p><p>&nbsp;</p><p>What is the most accurate description of the foetus?</p>","<p>Down's Syndrome</p>","<p>Female with Down's Syndrome</p>","<p>Normal Female</p>","<p>Triploid Female</p>","<p>Turner's Syndrome</p>","<p>The correct answer is B.</p><p>&nbsp;</p><p>The foetus is female because there are 2 X chromosomes. There is trisomy 21 (+21) which is indicative of Down's syndrome, and therefore there are 47 chromosomes in total (1 more than the normal 46).</p><p>&nbsp;</p><p><img src=""../images/view.php?file=277089"" alt=""no description"" /></p>","Karyotypes, antenatal screening, case 7, Chromosomal abnormalities"
"3251332","2018-04-28 01:19:20","1503816","3.0200","200","130","B","5","<p>Josie is a 28 year old woman who is 12 weeks pregnant. She has the combined test for Down's syndrome, which involves looking at 2 maternal serum blood biomarkers - PAPP-A and free&nbsp;&beta;-hCG - as well as nuchal translucency, an ultrasound marker.</p><p>&nbsp;</p><p>Which of the following combined test results are indicative of an increased risk of Down's Syndrome?</p>","<p>PAPP-A - increased</p><p>Free &beta;-hCG - increased</p><p>Nuchal Space - &gt;3.5mm</p>","<p>PAPP-A - decreased<br />Free &beta;-hCG - increased<br />Nuchal Space - &gt;3.5mm</p>","<p>PAPP-A - increased<br />Free &beta;-hCG - decreased<br />Nuchal Space - &gt;3.5mm</p>","<p>PAPP-A - increased<br />Free &beta;-hCG - decreased<br />Nuchal Space - &lt;3.5mm</p>","<p>PAPP-A - decreased<br />Free &beta;-hCG - decreased<br />Nuchal Space - &lt;3.5mm</p>","<p>The correct answer is A.</p><p>&nbsp;</p><p><span style=""text-decoration: underline;"">PAPP-A</span> is&nbsp;<strong>decreased</strong> in Down's Syndrome.</p><p><span style=""text-decoration: underline;"">Free &beta;-hCG</span> is&nbsp;<strong>increased</strong> in Down's Syndrome.</p><p>The <span style=""text-decoration: underline;"">nuchal space</span> is <strong>over 3.5mm</strong> in Down's Syndrome, because there is increased fluid due to congenital heart defects.</p><p>&nbsp;</p><p>Screening is not diagnostic; it just determines high and low risk pregnancies.</p><p>&nbsp;</p><p>Overall the combined test has a detection rate of 85% for a 2.5% screen positive rate. This means that 85% of Down's syndrome babies are identified, and 2.5% women of women screened are given an 'increased risk' result.</p><p>&nbsp;</p><p>The combined test is carried out at 11-14 weeks. It cannot be done in obese women, who have the quadruple test instead.</p>","antenatal screening, case 7, Pregnancy, Chromosomal abnormalities"
"3251368","2018-04-28 01:42:40","1503816","3.1300","204","119","D","5","<p>Sasha is a 32 year old primagravida. She has her fetal anomaly scan at 19 weeks, which show an <strong>extremely small foetus</strong> with a <strong>small, dainty placenta.</strong> The doctors explain to her that they believe that her foetus has a rare chromosomal abnormality of <strong>triploidy,</strong> in which there are 3 sets of chromosomes, caused by a process called <strong>Digyny.</strong></p><p>&nbsp;</p><p>Which of the following explains the process of Digyny.</p>","<p>One egg is fertilised by 2 sperm.</p>","<p>Post-zygotic errors such as non-disjunction or trisomy rescue occurring in mitosis.</p>","<p>Non-disjunction of chromosome 18 during meiosis.</p>","<p>Problems in female meiosis cause a diploid egg which is fertilised by one sperm.</p>","<p>Non-disjunction of chromosome 13 during meiosis.</p>","<p>The correct answer is D.</p><p>&nbsp;</p><p>Triploidy is when there are 3 sets of chromosomes, e.g. 69XXX, 69XXY, 69XYY. Very few triploidy pregnancies survive to term. Triploidy can be caused by diandry or digyny.</p><p>&nbsp;</p><p>Diandry is when the egg is fertilised by 2 sperm.</p><ul><li>This occurs in 60-80% of cases.</li><li>A very overgrown, large placenta develops.</li><li>There is a small foetus or sometimes even no foetus.</li><li>The large placental mass can become cancerous &ndash; choriocarcinoma.</li></ul><p>&nbsp;</p><p>Digyny occurs when something has gone wrong with female meiosis so there is a diploid egg which is fertilised by a single sperm.</p><ul><li>This occurs in 20-40% of cases.</li><li>There is a small dainty placenta and a very small foetus.</li></ul><p>Answer B describes how mosaicism occurs. Mosaicism is a condition in which the cells of an individual do not all contain identical chromosomes, causing two or more genetically different populations of cells.</p><p>&nbsp;</p><p>Answer C + E describes how Trisomy occurs. Trisomy is when there are 3 copies of same chromosome. Trisomy 18 causes Edward's Syndrome, and Trisomy 13 causes Patau's Syndrome.&nbsp;</p>","antenatal screening, case 7, Pregnancy, Chromosomal abnormalities"
"3251487","2018-04-28 03:02:56","1604358","2.8400","163","112","D","5","<p>It's Friday night and your friends are all going out to Revs. They encourage you to come along for a couple of rounds, but you decide to get an early night in instead. Your friend reminds you of how many rounds or cycles of sleep you typically go through each night-around 4 or 5 sleep cycles per night. How long does the first sleep cycle last?</p><p><img src=""../images/view.php?file=277129"" alt=""no description"" /></p>","<p>10 minutes</p>","<p>30 minutes</p>","<p>60 minutes</p>","<p>90 minutes</p>","<p>120 minutes&nbsp;</p>","<p>The first sleep cycle is around 90 minutes. After this, the sleep cycle may increase to around 100-120 minutes. The stages of sleep cycle are:</p><p>stage 1--&gt;stage2--&gt;stage3--&gt;stage2--&gt;stage1--&gt;REM then repeat.&nbsp;</p>","Case 12"
"3251494","2018-04-28 03:06:39","1503816","3.1600","204","126","D","5","<p>Jeremy is a 48 year old man presents at A&amp;E with a 3 day worsening history of haematemesis and abdominal pain. He is pale, sweating and restless. Jeremy mentions that he has been having black tarry stools. The only medication he takes is twice-daily ibuprofen for his bad back, which he has been taking for the past year.</p><p>&nbsp;</p><p>Suddenly Jeremy collapses. His blood pressure is 90/60mmHg, he has a high heart rate and abnormally rapid breathing. The A&amp;E consultant arranges an urgent blood transfusion.</p><p>&nbsp;</p><p>Which of the following blood products should be used for this transfusion?</p>","<p>Fresh Frozen Plasma</p>","<p><span style=""display: inline !important; float: none; background-color: transparent; color: #000000; font-family: arial,helvetica,sans-serif; font-size: 15px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">Irradiated Red Blood Cells</span></p>","<p>Platelets</p>","<p><span style=""display: inline !important; float: none; background-color: transparent; color: #000000; font-family: arial,helvetica,sans-serif; font-size: 15px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">Red Blood Cells and Fresh Frozen Plasma</span></p>","<p><span style=""display: inline !important; float: none; background-color: transparent; color: #000000; font-family: arial,helvetica,sans-serif; font-size: 15px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">Solvent-detergent plasma</span></p>","<p>The correct answer is D.</p><p>&nbsp;</p><p>Jeremy is suffering from a GI bleed due to his use of ibuprofen which is an NSAID. This is now causing him to go into hypervolaemic (haemorrhagic) shock due to blood loss, which is why he requires an infusion.</p><p>&nbsp;</p><p>Red blood cells are produced from whole blood donations. They are used to raise the oxygen carrying capacity of the blood to prevent tissue hypoxia. They are used for bone marrow failure, perioperative blood loss or ongoing GI blood loss.&nbsp;</p><p>&nbsp;</p><p>Fresh frozen plasma is produced by rapidly freezing plasma from whole blood from a single blood donor. It contains clotting factors. It is often given alongside RBCs for major blood loss to provide additional blood volume.</p><p>&nbsp;</p><p>Irradiated red blood cells is when the blood is radiated to damage DNA (i.e. that found in WBCs). This is only required for haematological malignancies, e.g. transfusion from family or HLA matched donors.</p><p>&nbsp;</p><p>Solvent-detergent plasma is given to people born after 1996, <span style=""display: inline !important; float: none; background-color: transparent; color: #000000; font-family: arial,helvetica,sans-serif; font-size: 15px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">because they are not allowed to receive FFP.</span> It comes from&nbsp; many non-UK donors.</p><p>&nbsp;</p><p>Platelets is pooled from 4 whole blood donors or one apheresis donor (specific platelet donor). It is used for people with a low platelet count (thrombocytopenia), e.g .in chemotherapy patients. It is also used for patients with aplastic anaemia (bone marrow damage) and for patients with platelet function disorders.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","Blood transfusion, case 8, Haematology, Scenario"
"3251500","2018-04-28 03:10:45","1604358","2.0200","176","126","C","5","<p>There are 4 stages to Non-REM sleep. How do you differentiate between stage 3 and stage 4?</p>","<p>N3 has delta waves, N4 has theta waves</p>","<p>both N3 and N4 have delta waves, but N4 lasts much longer.</p>","<p>N3 has 20-50% delta waves, N4 has &gt;50% delta waves.&nbsp;</p>","<p>There is no stage N4 stage.&nbsp;</p>","<p>N3 has delta waves, N4 has delta and gamma waves.&nbsp;</p>","<p>Both N3 and N4 have delta waves, but N4 is characterised by more delta waves than N3.&nbsp;</p>","Case 12"
"3251622","2018-04-28 04:22:48","1503816","2.8900","176","114","E","5","<p>Joyce attends her local blood donation service in Cardiff to donate blood. However when she arrives she is told that she is not allowed to donate because she has recently had a tattoo.&nbsp; She is told that she has to wait until 120 days after the date that she got the tattoo before she can give blood.</p><p>&nbsp;</p><p>There are many reasons why people are unable to donate blood. Which of the following people would be able to donate blood?</p>","<p>Jillian, a 16 year old girl.</p>","<p>Susan, a 25 year old woman who is currently pregnant.</p>","<p>Jack, a 48 year old man who has visited Uganda (a malarial area) in the last month.</p>","<p>Lionel, a 37 year old man who is HIV positive.</p>","<p>Theo, a 63 year old man who is in good health.</p>","<p>The correct answer is E.</p><p>&nbsp;</p><p>A - blood donors have to be over 17 years old, and there are height and weight restrictions for girls aged 17-19.</p><p>&nbsp;</p><p>B - Pregnant women cannot give blood until 6 months after their pregnancy, as pregnant women often lose iron and can be anaemic.</p><p>&nbsp;</p><p>C - There are various travel restrictions which limit if you can give blood, such as visiting a malaria area&nbsp; in the last 4 months.</p><p>&nbsp;</p><p>D - HIV positive people cannot give blood because HIV is a blood born disease.</p><p>&nbsp;</p><p>E - People under 66 who are in good health are able to donate blood. People over 66 can give blood if they are healthy and have given blood before.</p><p>&nbsp;</p><p>The <a class=""enteredLink"" href=""https://www.welsh-blood.org.uk/giving-blood/can-i-donate/"" target=""_blank"">welsh blood website</a> explains all the reasons why you may not be able to donate.</p><p>&nbsp;</p><p>Although we have not been taught the specific restrictions for giving blood and probably do not need to know them for the exam I think it is a good idea to have a general idea of why some people cannot give blood. We do need to be aware of the potential risk to the future blood supply, and increasing reasons <span style=""display: inline !important; float: none; background-color: transparent; color: #000000; font-family: arial,helvetica,sans-serif; font-size: 15px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">for deferring blood donation,</span> such as the reasons above, is a risk to the blood supply.</p>","Blood transfusion, case 8"
"3251633","2018-04-28 04:36:51","1503816","2.9900","176","110","D","5","<p>Jason is a 68 year old man who requires an urgent blood transfusion due to perioperative bleeding. The blood product he needs has to be stored at 4 degrees Celsius and can be stored for a maximum of 35 days.</p><p>&nbsp;</p><p>Which of the following blood products does Jason require?</p>","<p>CMV Negative Red Blood Cells.</p>","<p>Fresh Frozen Plasma</p>","<p>Platelets</p>","<p>Red Blood Cells</p>","<p>Solvent-Detergent Plasma</p>","<p>The correct answer is D.</p><p>&nbsp;</p><p><span style=""text-decoration: underline;""><strong>Red Blood Cells</strong></span></p><ul><li>Red Blood Cells are produced from whole blood donations.&nbsp;</li><li>The platelets and plasma are removed by centrifuging and the WBCs are filtered.</li><li>The RBCs are then suspended in an optimal additive solution and stored in the fridge to maintain the half life.</li><li>RBCs can be stored for up to 35 days, but must be used within 4 hours of removal.</li><li>They must be compatible with the ABO blood group.</li><li>RBCs are used to raise the oxygen carrying capacity of blood &ndash; they prevent tissue hypoxia.</li><li>They tend to be given for bone marrow failure, perioperative blood loss or ongoing GI blood loss.</li></ul><p>&nbsp;</p><p>Answer A - CMV (cytomegalovirus) negative blood cells are used in immunocompromised patients, in women who are 20 weeks pregnant or for intra-uterine transfusion (giving the fetus an infusion). They are stored in the same way as normal blood cells.</p><p>&nbsp;</p><p>Answer B - Fresh frozen plasma is often given alongside RBCs for major blood loss to provide additional blood volume. It is stored at -30 degrees Celsius, and can be stored for up to 24 months.</p><p>&nbsp;</p><p>Answer C - Platelets are used for people with a low platelet count (thrombocytopenia) e.g. in aplastic anaemia, platelet function disorders and for prevention of bleeding in chemotherapy patients. They have to be kept at room temperature and can be stored for up to 5 days.</p><p>&nbsp;</p><p>Answer E - Solvent-Detergent Plasma is used for people born after 1996 who are not allowed to have FFP.</p>","Blood transfusion, case 8"
